"EAN"|"CODE_ISP"
9827398379831|"F-921"
7800050000080|"F-9278"
7800050000110|"F-9278"
7809604501073|"F-9284"
7809604501134|"F-9287"
741079686|"F-9288"
741079469|"F-9289"
7809604501059|"F-9289"
7809604501103|"F-9290"
7800041043850|"F-933"
743665246|"F-9375"
743665227|"F-9376"
7804614931407|"F-9376"
7730969300967|"F-938"
7804614930097|"F-9387"
7804614931254|"F-9400"
742864417|"F-9401"
7804614931254|"F-9401"
7804614931742|"F-9402"
7804614931841|"F-9402"
7809526397884|"F-9404"
7809526397891|"F-9405"
7809536397891|"F-9405"
7800038040251|"F-9430"
7800038040275|"F-9431"
7800014020000|"F-9445"
7800014020604|"F-9448"
7805112000459|"F-9458"
7800063111353|"F-9476"
7800058249436|"F-9490"
743155208|"F-95"
7800056000589|"F-9507"
7800058580225|"F-9535"
7800018125114|"F-9538"
744428452|"F-9556"
7861148020731|"F-9556"
7861148021271|"F-9556"
7861148020724|"F-9558"
7800060005754|"F-9562"
7800060011816|"F-9564"
740633579|"F-9566"
7800060030183|"F-9566"
740636447|"F-9567"
7800060001848|"F-9567"
7800060110106|"F-9569"
740890084|"F-9570"
7800001002507|"F-9570"
7800001003665|"F-9570"
741006635|"F-9572"
7800060014817|"F-9572"
7800060015548|"F-9573"
742995869|"F-9581"
7800060034174|"F-9581"
743177320|"F-9585"
7800060033528|"F-9585"
7800060032637|"F-9586"
7795306151008|"F-9605"
85304|"F-9626"
85342|"F-9627"
7800065558323|"F-9628"
744644834|"F-9634"
7800032001173|"F-9634"
7800032002613|"F-9634"
7800032002620|"F-9635"
744460886|"F-9644"
7800028000364|"F-9644"
740448801|"F-9652"
7800028841486|"F-9652"
7800028112197|"F-9665"
7800028112104|"F-9666"
7800028841561|"F-9692"
7800028842346|"F-9707"
7800028842308|"F-9708"
7800028841943|"F-9711"
7795312000758|"F-9723"
7795312000789|"F-9724"
7896070673120|"F-9747"
7795312020213|"F-9748"
3596540060163|"F-9763"
7800017077308|"F-9763"
3596540060156|"F-9764"
7800026008812|"F-9773"
7800070004518|"F-9774"
7896255767903|"F-9776"
7800060405844|"F-9780"
7800060405769|"F-9781"
741144560|"F-9784"
7800060402744|"F-9784"
741145422|"F-9785"
7800060403987|"F-9785"
7800060404281|"F-9787"
7800060403710|"F-9788"
741152253|"F-9789"
7800060410336|"F-9789"
741153132|"F-9791"
7800060403475|"F-9791"
7800060403123|"F-9792"
7800060403208|"F-9792"
7800060402904|"F-9794"
7800059120017|"F-9806"
7800060413511|"F-9806"
7800060413436|"F-9807"
7800060407466|"F-9808"
7800060410091|"F-9808"
7800060409248|"F-9809"
7800060409835|"F-9812"
7896116861078|"F-9817"
7896116865922|"F-9817"
7896116865861|"F-9818"
7896116881014|"F-9818"
7800007112583|"F-983"
7800068012471|"F-9839"
7800026001639|"F-9855"
7800026211014|"F-9855"
739996350|"F-9863"
7800063116372|"F-9863"
7800063160016|"F-9864"
740006268|"F-9866"
7800063110493|"F-9866"
7800063001203|"F-9868"
740301958|"F-9869"
7800063110288|"F-9869"
7805335814703|"F-9869"
7800063310183|"F-9873"
740570185|"F-9875"
7800063120102|"F-9875"
740635528|"F-9877"
7800007790309|"F-9877"
7800063110639|"F-9877"
7800063110684|"F-9881"
741041627|"F-9886"
7800063110820|"F-9886"
741041637|"F-9887"
7800063110806|"F-9887"
7800063110981|"F-9890"
7800063120201|"F-9890"
741375812|"F-9891"
7800063130163|"F-9891"
7800063001760|"F-9892"
7800063115191|"F-9896"
7800063120263|"F-9897"
742083848|"F-9898"
7800063111445|"F-9898"
7800063120218|"F-9899"
742437613|"F-9902"
7800063130699|"F-9902"
7800063120935|"F-9921"
7800063626369|"F-9921"
7800063330129|"F-9928"
7800063330075|"F-9930"
7800063330068|"F-9931"
7800063310152|"F-9932"
7800018150260|"F-9934"
7800060116061|"F-9934"
7795345011455|"F-9943"
7792499455104|"F-9963"
7803504005709|"F-9978"
7800018123356|"FX-101"
7800007176394|"FX-164"
7803510773364|"FX-208"
7800018185392|"FX-241"
7800063111124|"FX-252"
7800060412033|"FX-264"
7800061001212|"FX-267"
7800060411814|"FX-270"
7800026005392|"FX-311"
7800060003408|"FX-337"
7800028003594|"FX-339"
7803510001931|"FX-360"
7803510002396|"FX-360"
7800063330181|"FX-395"
7800063330198|"FX-396"
7800018128085|"FX-96"
7800018159430|"FX-96"
7809561400068|"H-0713"
7809561400082|"H-0926"
2010380017299|"H-1002"
2000341103215|"H-1006"
7803504003057|"H-1007"
7809561400518|"H-1085"
7809561400594|"H-1095"
7809561400334|"H-1099"
7809561400631|"H-1101"
3352712006182|"H-1102"
7800085000154|"H-1120"
7809561400679|"H-1128"
7800085000079|"H-1143"
7809561400723|"H-1152"
7809561400945|"H-1198"
7809561400358|"H-1218"
2030720024985|"H-1220"
7809561401225|"H-1229"
7809561400099|"H-530"
7809561400068|"H-713"
7809561400037|"H-715"
7809561400129|"H-727"
7809561400136|"H-728"
7809561400143|"H-729"
7803504001688|"H-748"
2030750012198|"H-762"
2000110412197|"H-802"
7803504000230|"H-810"
7803504000285|"H-810"
7803504002357|"H-870"
7809561400082|"H-926"
7809561400075|"H-931"
7809561400297|"H-948"
7809561400471|"H-950"
7803504005808|"H-968"
2000210219535|"H-981"
2000210223921|"H-981"
7803504003040|"H-996"
8470008731411|"K-100"
744408470|"K-11"
7793640537755|"K-11"
4056500111759|"K-63"
7803504000223|"K-66"
7803504004887|"K-74"
7803504005709|"K-74"
7803504404106|"K-77"
7803504404113|"K-78"
7803504000247|"N-100"
7803504000254|"N-100"
7803504005501|"N-101"
7803504005600|"N-101"
7803504000162|"N-102"
7803504000537|"N-102"
7803504000544|"N-106"
7804918402368|"N-112"
7804918401040|"N-114"
7795368000597|"N-17918"
2010380120005|"N-181"
7800004227426|"N-233"
7800004506149|"N-233"
7803510773234|"N-30"
7803510300201|"N-32"
7803510441010|"N-32"
7803510773319|"N-32"
7800044000393|"N-385"
7803504005051|"N-399"
7803507008387|"N-399"
7800018160894|"N-428"
7506339351286|"N-438"
7800007771193|"N-442"
7460536555345|"N-449"
7460536557301|"N-449"
7803510000316|"N-450"
7803510003553|"N-450"
744224601|"N-455"
7460536556557|"N-464"
7800044000416|"N-475"
7800044000423|"N-476"
7800044000430|"N-476"
7800059001477|"N-483"
7803510002129|"N-484"
7803510002259|"N-484"
7803510002266|"N-484"
7803510002907|"N-484"
7803510001931|"N-488"
7803510002396|"N-488"
7804614931384|"N-491"
7800004509225|"N-493"
7804918500743|"N-498"
7809604500410|"N-500"
7800060414242|"N-501"
7800004000258|"N-504"
7805750003645|"N-510"
7800050001001|"N-530"
7800059003754|"N-532"
4029916001730|"N-553"
4104480705199|"N-56"
4054839561801|"N-564"
7800023226608|"N-566"
7803510002907|"N-570"
7460536556557|"N-574"
7803504001756|"N-576"
743978230|"N-578"
7800044002106|"N-578"
7800004032853|"N-580"
4104480705199|"N-598"
7800044000423|"N-65"
7804640561043|"N-65"
7800004227426|"N-85"
7800004506149|"N-85"
7800004000500|"N-86"
